date,reserve,min,max,planned,plan_percent,coal_type,days
2017-02-23,299.306,50.0,820.0,116.12691731299924,258,антрацит,34
2017-09-20,90.653,50.0,820.0,177.61725443591675,51,антрацит,37
2017-05-13,142.047,50.0,820.0,144.0942994637277,99,антрацит,61
2017-07-27,144.828,50.0,820.0,160.4108951693788,90,антрацит,45
2017-06-26,154.117,50.0,820.0,158.04730953933074,98,антрацит,61
2017-05-16,143.132,50.0,820.0,148.65074911661878,96,антрацит,56
2017-08-10,136.405,50.0,820.0,163.2256314088102,84,антрацит,59
2017-03-09,340.069,50.0,820.0,343.88373375053243,99,антрацит,97
2017-04-13,191.328,50.0,820.0,351.05754440638395,55,антрацит,50
2017-07-18,148.238,50.0,820.0,160.242296443983,93,антрацит,54
2017-09-29,73.232,50.0,820.0,181.28362607089775,40,антрацит,28
2017-09-27,78.432,50.0,820.0,180.46887681867977,43,антрацит,33
2017-07-13,155.526,50.0,820.0,160.1486304854298,97,антрацит,67
2017-08-18,138.115,50.0,820.0,165.64436054736856,83,антрацит,47
2017-05-25,142.658,50.0,820.0,162.320098075292,88,антрацит,44
2017-04-26,149.106,50.0,820.0,377.9348579910003,39,антрацит,41
2017-08-17,136.701,50.0,820.0,165.34201940504877,83,антрацит,49
2017-08-22,135.164,50.0,820.0,166.85372511664778,81,антрацит,43
2017-08-29,126.066,50.0,820.0,168.97011311288637,75,антрацит,46
2017-08-09,135.949,50.0,820.0,162.9232902664904,83,антрацит,45
2017-03-01,352.955,50.0,820.0,112.72896117348228,313,антрацит,66
2017-09-12,106.515,50.0,820.0,174.35825742704478,61,антрацит,47
2017-03-07,347.207,50.0,820.0,345.0027837601106,101,антрацит,91
2017-07-12,146.60100000000003,50.0,820.0,160.12989729371915,92,антрацит,62
2017-08-28,125.595,50.0,820.0,168.66777197056658,74,антрацит,46
2017-08-15,134.866,50.0,820.0,164.73733712040917,82,антрацит,47
2017-03-29,252.402,50.0,820.0,327.88758181907065,77,антрацит,67
2017-08-01,142.56,50.0,820.0,160.504561127932,89,антрацит,48
2017-09-13,106.9,50.0,820.0,174.76563205315375,61,антрацит,38
2017-07-17,150.978,50.0,820.0,160.22356325227236,94,антрацит,48
2017-03-28,256.147,50.0,820.0,328.4342035980533,78,антрацит,67
2017-04-07,215.363,50.0,820.0,338.65263044425336,64,антрацит,46
2017-06-01,152.716,50.0,820.0,172.95181393203785,88,антрацит,56
2017-03-22,281.067,50.0,820.0,336.60990868827446,83,антрацит,63
2017-03-21,285.502,50.0,820.0,337.1694336930635,85,антрацит,60
2017-03-02,347.83,50.0,820.0,112.85225792566457,308,антрацит,68
2017-03-27,259.997,50.0,820.0,328.9808253770359,79,антрацит,68
2017-07-25,145.544,50.0,820.0,160.3734287859575,91,антрацит,47
2017-04-18,171.996,50.0,820.0,361.39497270815946,48,антрацит,44
2017-07-07,146.66,50.0,820.0,160.036231335166,92,антрацит,46
2017-04-03,233.678,50.0,820.0,330.38268780283295,71,антрацит,64
2017-06-20,144.504,50.0,820.0,155.8111827859412,93,антрацит,54
2017-03-15,313.063,50.0,820.0,340.526583721798,92,антрацит,64
2017-05-31,149.272,50.0,820.0,171.43299738107416,87,антрацит,56
2017-09-25,79.864,50.0,820.0,179.65412756646177,44,антрацит,27
2017-07-24,148.478,50.0,820.0,160.35469559424686,93,антрацит,48
2017-09-05,119.777,50.0,820.0,171.50663504428175,70,антрацит,49
2017-03-13,322.238,50.0,820.0,341.64563373137617,94,антрацит,71
2017-03-31,245.517,50.0,820.0,326.7943382611054,75,антрацит,72
2017-06-06,145.449,50.0,820.0,150.593553694699,97,антрацит,56
2017-06-08,145.583,50.0,820.0,151.3389292791622,96,антрацит,55
2017-08-23,132.604,50.0,820.0,167.15606625896757,79,антрацит,52
2017-09-18,92.377,50.0,820.0,176.80250518369877,52,антрацит,34
2017-08-07,138.979,50.0,820.0,162.3186079818508,86,антрацит,46
2017-05-29,145.382,50.0,820.0,168.39536427914678,86,антрацит,55
2017-09-04,118.271,50.0,820.0,171.09926041817278,69,антрацит,46
2017-03-10,335.229,50.0,820.0,343.32420874574336,98,антрацит,69
2017-04-28,146.915,50.0,820.0,382.06982931171046,38,антрацит,47
2017-09-28,75.847,50.0,820.0,180.87625144478875,42,антрацит,29
2017-09-07,114.327,50.0,820.0,172.32138429649976,66,антрацит,39
