date,reserve,min,max,planned,coal
2017-07-07,0.02,,,37.3103225806452,антрацитове вугілля
2017-04-03,0.02,,,4.80873333333333,антрацитове вугілля
2017-06-20,0.02,,,43.248866666666665,антрацитове вугілля
2017-03-15,2.156,,,2.9820645161290287,антрацитове вугілля
2017-05-31,0.02,,,20.342903225806452,антрацитове вугілля
2017-07-24,0.02,,,46.632903225806444,антрацитове вугілля
2017-03-13,0.051,,,3.0394838709677385,антрацитове вугілля
2017-03-31,0.02,,,24.065612903225805,антрацитове вугілля
2017-06-06,0.02,,,34.464333333333336,антрацитове вугілля
2017-06-08,0.02,,,35.71926666666667,антрацитове вугілля
2017-05-29,0.02,,,19.568709677419356,антрацитове вугілля
2017-03-10,0.051,,,3.125612903225803,антрацитове вугілля
2017-04-28,0.02,,,31.712,антрацитове вугілля
