date,reserve,min,max,planned,plan_percent,coal_type,days
2017-03-28,8.41,,,16.864032258064523,50,газове,5
2017-04-07,17.617,,,17.73,99,газове,15
2017-06-01,103.807,,,34.52499999999999,301,газове,90
2017-03-22,6.879,,,19.626064516129034,35,газове,4
2017-03-21,8.335,,,19.737870967741937,42,газове,6
2017-03-02,18.421,,,63.416,29,газове,10
2017-03-27,2.305,,,17.05329032258065,14,газове,1
2017-07-25,83.03,,,72.45732258064517,115,газове,75
2017-04-18,25.742,,,20.705500000000008,124,газове,22
2017-07-07,80.29,,,67.9375806451613,118,газове,70
2017-04-03,8.095,,,21.582866666666668,38,газове,5
2017-06-20,90.827,,,0.0,,газове,97
2017-03-15,10.968,,,20.408709677419356,54,газове,6
2017-05-31,99.593,,,34.18783870967741,291,газове,173
2017-09-25,44.006,,,91.83539999999999,48,газове,33
2017-07-24,84.132,,,72.20622580645161,117,газове,67
2017-09-05,64.982,,,83.6934,78,газове,123
2017-03-13,11.541,,,20.632322580645162,56,газове,8
2017-03-31,9.643,,,16.296258064516135,59,газове,6
2017-06-06,98.57,,,0.0,,газове,90
2017-06-08,105.26,,,0.0,,газове,79
2017-08-23,79.45,,,79.78596774193548,100,газове,114
2017-09-18,53.219,,,88.9857,60,газове,55
2017-08-07,75.7,,,75.73435483870968,100,газове,133
2017-05-29,85.092,,,33.513516129032254,254,газове,142
2017-09-04,65.51,,,83.2863,79,газове,62
2017-03-10,16.351,,,20.967741935483872,78,газове,8
2017-04-28,46.98,,,23.410500000000006,201,газове,39
2017-09-28,39.826,,,93.05669999999999,43,газове,30
2017-09-07,63.175,,,84.5076,75,газове,60
