date,reserve,min,max,planned,plan_percent,coal_type,days
2017-03-28,15.778,,,17.348999999999997,91,газове,28
2017-04-07,25.437,,,13.879199999999997,183,газове,0
2017-06-01,41.32,,,10.0,413,газове,33
2017-03-22,18.109,,,,,газове,28
2017-03-21,18.746,,,,,газове,30
2017-03-02,17.381,,,,,газове,31
2017-03-27,15.446,,,17.348999999999997,89,газове,31
2017-07-25,94.879,,,97.09857309172975,98,газове,57
2017-04-18,28.134,,,7.517899999999997,374,газове,0
2017-07-07,97.8,,,79.4845139519448,123,газове,61
2017-04-03,22.17,,,16.192399999999996,137,газове,29
2017-06-20,49.34,,,69.42649742547425,71,газове,38
2017-03-15,17.556,,,,,газове,70
2017-05-31,38.101,,,9.67741935483871,394,газове,0
2017-09-25,85.066,,,83.71069387302946,102,газове,583
2017-07-24,96.477,,,96.12001425063059,100,газове,54
2017-09-05,91.592,,,83.67526639869754,109,газове,0
2017-03-13,16.598,,,,,газове,25
2017-03-31,20.323,,,17.348999999999997,117,газове,32
2017-06-06,43.979,,,57.421499322493226,77,газове,0
2017-06-08,45.29,,,59.13649905149052,77,газове,0
2017-08-23,98.894,,,89.55601111932583,110,газове,77
2017-09-18,90.511,,,83.69829425701329,108,газове,59
2017-08-07,102.138,,,100.0232648357608,102,газове,0
2017-05-29,36.432,,,9.032258064516128,403,газове,0
2017-09-04,91.592,,,83.67349502498095,109,газове,0
2017-03-10,18.007,,,,,газове,31
2017-04-28,28.134,,,1.7348999999999979,1622,газове,0
2017-09-28,88.04,,,83.71600799417925,105,газове,0
2017-09-07,91.592,,,83.67880914613073,109,газове,0
