date,reserve,min,max,planned,plan_percent,coal_type,days
2017-05-13,287.292,100.0,310.0,206.90188361596336,139,газове,48
2017-07-27,185.249,100.0,310.0,268.2216006416761,69,газове,17
2017-06-26,269.139,100.0,310.0,312.92589075269507,86,газове,33
2017-05-16,291.577,100.0,310.0,211.81699137015374,138,газове,75
2017-08-10,182.136,100.0,310.0,256.3769690039161,71,газове,17
2017-03-09,139.557,100.0,310.0,148.4845521561701,94,газове,27
2017-04-13,218.774,100.0,310.0,247.2456357578176,88,газове,32
2017-07-18,215.958,100.0,310.0,283.811864414561,76,газове,23
2017-07-13,242.46299999999994,100.0,310.0,292.47312206616374,83,газове,24
2017-08-18,183.435,100.0,310.0,253.54730323844296,72,газове,16
2017-05-25,305.264,100.0,310.0,226.5623146327249,135,газове,33
2017-04-26,250.961,100.0,310.0,268.7705816177007,93,газове,37
2017-08-17,184.663,100.0,310.0,253.9010114591271,73,газове,19
2017-08-22,187.431,100.0,310.0,252.13247035570637,74,газове,21
2017-08-29,192.566,100.0,310.0,249.6565128109174,77,газове,21
2017-08-09,185.456,100.0,310.0,256.73067722460024,72,газове,17
2017-03-01,127.556,100.0,310.0,100.00307330780635,128,газове,27
2017-09-12,190.993,100.0,310.0,248.46564825012914,77,газове,19
2017-03-07,139.925,100.0,310.0,142.19840866885062,98,газове,25
2017-07-12,238.65799999999996,100.0,310.0,294.2053735964843,81,газове,19
2017-08-28,189.962,100.0,310.0,250.01022103160153,76,газове,17
2017-08-15,181.429,100.0,310.0,254.60842790049537,71,газове,16
2017-03-29,195.008,100.0,310.0,217.9472397331001,89,газове,45
2017-08-01,195.872,100.0,310.0,259.56034299007337,75,газове,20
2017-09-13,188.8,100.0,310.0,248.45385371388042,76,газове,16
2017-07-17,218.093,100.0,310.0,285.5441159448816,76,газове,28
2017-03-28,189.118,100.0,310.0,214.80416798944034,88,газове,37
2017-04-07,205.319,100.0,310.0,237.31104536094847,87,газове,37
2017-06-01,300.303,100.0,310.0,238.03089939250248,126,газове,56
2017-03-22,160.728,100.0,310.0,189.34448482374677,85,газове,33
2017-03-21,155.087,100.0,310.0,186.20141308008704,83,газове,26
2017-03-02,128.809,100.0,310.0,103.323535413889,125,газове,23
2017-03-27,184.014,100.0,310.0,211.6610962457806,87,газове,34
2017-07-25,192.28,100.0,310.0,271.6861037023172,71,газове,17
2017-04-18,247.333,100.0,310.0,255.5244610885419,97,газове,44
2017-07-07,248.674,100.0,310.0,302.866631248087,82,газове,19
2017-04-03,198.121,100.0,310.0,230.68798509636903,86,газове,47
2017-06-20,277.894,100.0,310.0,312.40088534311235,89,газове,31
2017-03-15,143.895,100.0,310.0,167.34298261812856,86,газове,25
2017-05-31,302.694,100.0,310.0,236.39253014110568,128,газове,34
2017-07-24,200.001,100.0,310.0,273.41835523263774,73,газове,19
2017-09-05,192.064,100.0,310.0,248.5482100038701,77,газове,17
2017-03-13,142.399,100.0,310.0,161.05683913080907,88,газове,24
2017-03-31,195.505,100.0,310.0,224.23338322041957,87,газове,40
2017-06-06,306.823,100.0,310.0,311.17587272075275,99,газове,45
2017-06-08,301.755,100.0,310.0,311.35087452394697,97,газове,33
2017-08-23,187.704,100.0,310.0,251.77876213502225,75,газове,19
2017-08-07,182.713,100.0,310.0,257.4380936659685,71,газове,21
2017-05-29,308.605,100.0,310.0,233.1157916383121,132,газове,60
2017-09-04,189.537,100.0,310.0,248.56000454011883,76,газове,25
2017-03-10,138.289,100.0,310.0,151.62762389982984,91,газове,29
2017-04-28,260.71,100.0,310.0,272.0821117499905,96,газове,58
2017-09-07,190.978,100.0,310.0,248.52462093137268,77,газове,18
