date,reserve,min,max,planned,coal
2017-03-02,134.361,80.0,445.0,155.2163987327189,антрацит
2017-03-27,74.088,80.0,445.0,76.35252887980508,антрацит
2017-07-25,17.984,80.0,445.0,49.15201029759885,антрацит
2017-04-18,49.287,80.0,445.0,42.910836197937144,антрацит
2017-07-07,18.0,15,445.0,49.1520102975989,антрацит
2017-04-03,57.706,80.0,445.0,60.50944809309844,антрацит
2017-06-20,47.077,80.0,445.0,49.30393872702234,антрацит
2017-03-15,89.805,80.0,445.0,125.90894640316691,антрацит
2017-05-31,70.63,80.0,445.0,34.22886692398227,антрацит
2017-07-24,17.984,80.0,445.0,49.15201029759885,антрацит
2017-03-13,92.999,80.0,445.0,131.30758608344095,антрацит
2017-03-31,65.109,80.0,445.0,65.55524951925696,антрацит
2017-06-06,67.884,80.0,445.0,49.303938727022334,антрацит
2017-06-08,67.884,80.0,445.0,49.30393872702234,антрацит
2017-05-29,74.285,80.0,445.0,32.61596369817582,антрацит
2017-03-10,104.673,80.0,445.0,139.40554560385203,антрацит
2017-04-28,49.287,80.0,445.0,31.178428267829617,антрацит
