date,reserve,min,max,planned,plan_percent,coal_type,days
2017-05-03,39.809,120.0,550.0,9.144170811593192,435,пісне,0
2017-04-27,32.889,120.0,550.0,3.7397346377392306,879,пісне,0
2017-05-10,66.897,120.0,550.0,29.232654748398595,229,пісне,0
2017-05-23,68.683,120.0,550.0,71.16813861936635,97,пісне,0
2017-03-17,67.815,120.0,550.0,63.771065071269746,106,пісне,28
2017-07-05,97.6,120.0,550.0,264.19348801863975,37,пісне,0
2017-04-24,32.889,120.0,550.0,5.492859120251987,599,пісне,0
2017-02-24,116.377,120.0,550.0,131.6778120622345,88,пісне,51
2017-02-23,118.675,120.0,550.0,131.81624606805866,90,пісне,48
2017-09-20,44.156,120.0,550.0,270.1000464188732,16,пісне,5
2017-05-13,70.781,120.0,550.0,38.9100741032373,182,пісне,0
2017-07-27,94.013,120.0,550.0,332.32688957753624,28,пісне,47
2017-06-26,97.641,120.0,550.0,221.9845932651673,44,пісне,0
2017-05-16,70.919,120.0,550.0,48.58749345807601,146,пісне,0
2017-08-10,87.303,120.0,550.0,320.98431948149187,27,пісне,16
2017-03-09,84.959,120.0,550.0,88.4323025358789,96,пісне,35
2017-04-13,32.888,120.0,550.0,11.92098222279876,276,пісне,0
2017-07-18,95.369,120.0,550.0,304.4541343943513,31,пісне,42
2017-09-29,90.66,120.0,550.0,277.0603144369727,33,пісне,102
2017-09-27,81.082,120.0,550.0,275.51358821072836,29,пісне,43
2017-07-13,97.6,120.0,550.0,288.96927040369303,34,пісне,0
2017-08-18,30.286,120.0,550.0,297.1377114044228,10,пісне,3
2017-05-25,68.683,120.0,550.0,77.61975152259214,88,пісне,0
2017-04-26,32.889,120.0,550.0,4.324109465243483,761,пісне,0
2017-08-17,35.958,120.0,550.0,300.11853741405645,12,пісне,4
2017-08-22,37.52,120.0,550.0,285.2144073658883,13,пісне,6
2017-08-29,47.941,120.0,550.0,264.3486252984529,18,пісне,13
2017-08-09,92.945,120.0,550.0,323.9651454911255,29,пісне,16
2017-03-01,104.995,120.0,550.0,130.98564203311372,80,пісне,50
2017-09-12,62.492,120.0,550.0,263.9131415138958,24,пісне,88
2017-03-07,89.925,120.0,550.0,94.5976119020312,95,пісне,35
2017-07-12,97.6,120.0,550.0,285.87229760556136,34,пісне,0
2017-08-28,51.611,120.0,550.0,267.3294513080865,19,пісне,21
2017-08-15,46.905,120.0,550.0,306.0801894333237,15,пісне,6
2017-03-29,48.116,120.0,550.0,28.181444202078225,171,пісне,49
2017-08-01,113.214,120.0,550.0,347.81175356819455,33,пісне,49
2017-09-13,63.9,120.0,550.0,264.686504627018,24,пісне,28
2017-07-17,97.396,120.0,550.0,301.35716159621967,32,пісне,398
2017-03-28,49.108,120.0,550.0,31.264098885154368,157,пісне,39
2017-04-07,37.321,120.0,550.0,15.42723118782427,242,пісне,30
2017-06-01,82.578,120.0,550.0,100.20039668388247,82,пісне,0
2017-03-22,56.508,120.0,550.0,48.35779165588902,117,пісне,44
2017-03-21,57.781,120.0,550.0,51.44044633896516,112,пісне,25
2017-03-02,102.508,120.0,550.0,132.45211190854945,77,пісне,41
2017-03-27,50.358,120.0,550.0,34.34675356823051,147,пісне,44
2017-07-25,87.623,120.0,550.0,326.13294398127294,27,пісне,37
2017-04-18,32.889,120.0,550.0,8.999108085277499,365,пісне,0
2017-07-07,97.6,15,550.0,270.387433614903,36,пісне,0
2017-04-03,42.234,120.0,550.0,17.764730497841278,238,пісне,36
2017-06-20,101.655,120.0,550.0,186.13127530679625,55,пісне,0
2017-03-15,69.894,120.0,550.0,69.93637443742205,100,пісне,30
2017-05-31,82.582,120.0,550.0,96.97459023226955,85,пісне,0
2017-09-25,62.48,120.0,550.0,273.966861984484,23,пісне,26
2017-07-24,89.975,120.0,550.0,323.03597118314127,28,пісне,0
2017-09-05,45.953,120.0,550.0,258.49959972204067,18,пісне,0
2017-03-13,74.808,120.0,550.0,76.10168380357433,98,пісне,29
2017-03-31,45.703,120.0,550.0,22.016134835925925,208,пісне,40
2017-06-06,93.638,120.0,550.0,102.47353340393049,91,пісне,0
2017-06-08,96.756,120.0,550.0,114.42463939005418,85,пісне,0
2017-08-23,34.359,120.0,550.0,282.23358135625466,12,пісне,5
2017-09-18,59.05,120.0,550.0,268.55332019262886,22,пісне,11
2017-08-07,109.282,120.0,550.0,329.92679751039276,33,пісне,11
2017-05-29,72.162,120.0,550.0,90.52297732904375,80,пісне,0
2017-09-04,45.953,120.0,550.0,257.7262366089185,18,пісне,0
2017-03-10,82.413,120.0,550.0,85.34964785280276,97,пісне,32
2017-04-28,32.889,120.0,550.0,3.1553598102349785,1042,пісне,0
2017-09-28,87.585,120.0,550.0,276.28695132385053,32,пісне,0
2017-09-07,53.407,120.0,550.0,260.046325948285,21,пісне,0
