date,reserve,min,max,planned,plan_percent,coal_type,days
2017-05-10,98.98,40.0,220.0,87.71938347920567,113,газове,26
2017-05-23,115.241,40.0,220.0,76.30136836864101,151,газове,28
2017-03-17,59.334,40.0,220.0,36.65930700180428,162,газове,11
2017-07-05,176.66699999999997,40.0,220.0,148.6003939772628,119,газове,43
2017-04-24,77.884,40.0,220.0,44.287225445500574,176,газове,31
2017-02-24,49.015,40.0,220.0,52.173830295908125,94,газове,13
2017-02-23,49.155,40.0,220.0,52.49942184251627,94,газове,22
2017-09-20,71.113,40.0,220.0,156.82319542654042,45,газове,19
2017-05-13,97.997,40.0,220.0,85.08445691522921,115,газове,22
2017-07-27,124.493,40.0,220.0,161.12370611510147,77,газове,23
2017-06-26,167.685,40.0,220.0,143.46162140065343,117,газове,57
2017-05-16,100.585,40.0,220.0,82.44953035125275,122,газове,27
2017-08-10,87.529,40.0,220.0,161.41813108479798,54,газове,23
2017-03-09,59.01,40.0,220.0,35.8812875728091,164,газове,15
2017-04-13,64.51,40.0,220.0,40.798547603578214,158,газове,17
2017-07-18,150.605,40.0,220.0,156.00053296780382,97,газове,39
2017-09-29,49.44,40.0,220.0,157.60134229135895,31,газове,14
2017-09-27,54.455,40.0,220.0,157.4284207658437,35,газове,18
2017-07-13,168.33699999999996,40.0,220.0,153.15432566374957,110,газове,37
2017-08-18,64.282,40.0,220.0,159.14988012092445,40,газове,13
2017-05-25,119.52,40.0,220.0,74.54475065932337,160,газове,37
2017-04-26,80.577,40.0,220.0,44.92153050766827,179,газове,25
2017-08-17,65.766,40.0,220.0,159.43341149140863,41,газове,16
2017-08-22,66.399,40.0,220.0,158.01575463898766,42,газове,15
2017-08-29,75.94,40.0,220.0,156.03103504559832,49,газове,20
2017-08-09,91.267,40.0,220.0,161.70166245528216,56,газове,21
2017-03-01,49.908,40.0,220.0,50.54587256286739,99,газове,13
2017-09-12,85.22,40.0,220.0,156.13150932447948,55,газове,23
2017-03-07,56.593,40.0,220.0,35.686782715560305,159,газове,14
2017-07-12,170.51399999999998,40.0,220.0,152.58508420293873,112,газове,40
2017-08-28,76.861,40.0,220.0,156.3145664160825,49,газове,20
2017-08-15,70.161,40.0,220.0,160.000474232377,44,газове,13
2017-03-29,60.553,40.0,220.0,36.70095994469882,165,газове,15
2017-08-01,115.869,40.0,220.0,163.96991341915572,71,газове,27
2017-09-13,81.8,40.0,220.0,156.21797008723712,52,газове,19
2017-07-17,154.454,40.0,220.0,155.43129150699298,99,газове,40
2017-03-28,59.68,40.0,220.0,36.60370751607442,163,газове,13
2017-04-07,62.636,40.0,220.0,38.89563241707511,161,газове,15
2017-06-01,131.412,40.0,220.0,68.39658867671162,192,газове,44
2017-03-22,65.903,40.0,220.0,37.14556914492626,177,газове,16
2017-03-21,65.106,40.0,220.0,37.04831671630187,176,газове,13
2017-03-02,51.942,40.0,220.0,51.36146108621553,101,газове,32
2017-03-27,58.842,40.0,220.0,36.50645508745003,161,газове,15
2017-07-25,130.278,40.0,220.0,159.98522319347978,81,газове,27
2017-04-18,72.407,40.0,220.0,42.38431025899747,171,газове,30
2017-07-07,174.582,40.0,220.0,149.738876898884,117,газове,40
2017-04-03,64.64,40.0,220.0,37.62702229273971,172,газове,18
2017-06-20,161.063,40.0,220.0,139.93078934567586,115,газове,45
2017-03-15,59.028,40.0,220.0,36.464802144555485,162,газове,13
2017-05-31,128.285,40.0,220.0,69.27489753137044,185,газове,40
2017-09-25,59.355,40.0,220.0,157.25549924032848,38,газове,18
2017-07-24,133.828,40.0,220.0,159.4159817326689,84,газове,34
2017-09-05,83.877,40.0,220.0,155.5262839851762,54,газове,20
2017-03-13,60.439,40.0,220.0,36.27029728730669,167,газове,15
2017-03-31,61.751,40.0,220.0,36.89546480194762,167,газове,13
2017-06-06,144.54,40.0,220.0,131.69218121739485,110,газове,55
2017-06-08,143.357,40.0,220.0,132.8691252357207,108,газове,28
2017-08-23,68.132,40.0,220.0,157.73222326850347,43,газове,20
2017-09-18,75.708,40.0,220.0,156.65027390102517,48,газове,33
2017-08-07,101.316,40.0,220.0,162.26872519625056,62,газове,23
2017-05-29,125.399,40.0,220.0,71.03151524068808,177,газове,39
2017-09-04,85.538,40.0,220.0,155.43982322241857,55,газове,48
2017-03-10,59.895,40.0,220.0,35.978540001433494,166,газове,17
2017-04-28,83.896,40.0,220.0,45.55583556983598,184,газове,28
2017-09-28,51.904,40.0,220.0,157.51488152860134,33,газове,16
2017-09-07,84.066,40.0,220.0,155.69920551069143,54,газове,23
