date,reserve,min,max,planned,plan_percent,coal_type,days
2017-06-26,151.91,100.0,325.0,157.54269033464334,96,газове вугілля,29
2017-05-16,193.921,100.0,325.0,251.5703968980133,77,газове вугілля,44
2017-08-10,109.339,100.0,325.0,142.82173531855193,77,газове вугілля,12
2017-03-09,234.227,100.0,325.0,194.5380624145797,120,газове вугілля,81
2017-04-13,233.563,100.0,325.0,180.01818862723857,130,газове вугілля,49
2017-07-18,108.484,100.0,325.0,147.39544095142276,74,газове вугілля,22
2017-07-13,114.993,100.0,325.0,149.09804879778164,77,газове вугілля,16
2017-08-18,98.564,100.0,325.0,142.99382095138216,69,газове вугілля,15
2017-05-25,184.109,100.0,325.0,258.2839236815121,71,газове вугілля,65
2017-04-26,210.326,100.0,325.0,177.99108205834784,118,газове вугілля,32
2017-08-17,99.308,100.0,325.0,142.9723102472784,69,газове вугілля,12
2017-08-22,95.393,100.0,325.0,143.07986376779726,67,газове вугілля,11
2017-08-29,117.011,100.0,325.0,143.2304386965237,82,газове вугілля,19
2017-08-09,114.822,100.0,325.0,142.80022461444815,80,газове вугілля,12
2017-03-01,216.814,100.0,325.0,200.1007954962442,108,газове вугілля,69
2017-09-12,93.713,100.0,325.0,154.29534304238743,61,газове вугілля,12
2017-03-07,228.841,100.0,325.0,195.97631867023242,117,газове вугілля,81
2017-07-12,118.41900000000001,100.0,325.0,149.43857036705342,79,газове вугілля,23
2017-08-28,115.237,100.0,325.0,143.20892799241992,80,газове вугілля,25
2017-08-15,99.572,100.0,325.0,142.9292888390708,70,газове вугілля,13
2017-03-29,249.871,100.0,325.0,184.04674830507827,136,газове вугілля,61
2017-08-01,144.007,100.0,325.0,142.62813898161795,101,газове вугілля,27
2017-09-13,88.2,100.0,325.0,155.29537688180127,57,газове вугілля,13
2017-07-17,110.16,100.0,325.0,147.73596252069453,75,газове вугілля,20
2017-03-28,253.964,100.0,325.0,184.76587643290463,137,газове вугілля,86
2017-04-07,238.705,100.0,325.0,180.95377627441889,132,газове вугілля,55
2017-06-01,174.404,100.0,325.0,263.50555562423335,66,газове вугілля,56
2017-03-22,245.218,100.0,325.0,185.18939675283718,132,газове вугілля,88
2017-03-21,242.448,100.0,325.0,185.90852488066352,130,газове вугілля,88
2017-03-02,216.525,100.0,325.0,199.23550069925534,109,газове вугілля,73
2017-03-27,252.318,100.0,325.0,185.48500456073097,136,газове вугілля,83
2017-07-25,127.99,100.0,325.0,145.01178996652035,88,газове вугілля,21
2017-04-18,230.058,100.0,325.0,179.23853225458828,128,газове вугілля,72
2017-07-07,123.641,100.0,325.0,151.141178213412,82,газове вугілля,23
2017-04-03,246.418,100.0,325.0,181.5775013725391,136,газове вугілля,85
2017-06-20,151.668,100.0,325.0,227.91311084746383,67,газове вугілля,29
2017-03-15,238.051,100.0,325.0,190.22329364762163,125,газове вугілля,82
2017-05-31,174.283,100.0,325.0,262.7596082038446,66,газове вугілля,27
2017-07-24,123.861,100.0,325.0,145.35231153579213,85,газове вугілля,25
2017-09-05,103.188,100.0,325.0,147.29510616649043,70,газове вугілля,13
2017-03-13,237.879,100.0,325.0,191.6615499032743,124,газове вугілля,74
2017-03-31,247.845,100.0,325.0,182.60849204942556,136,газове вугілля,87
2017-06-06,173.564,100.0,325.0,192.2218698218228,90,газове вугілля,42
2017-06-08,171.479,100.0,325.0,197.3206185397715,87,газове вугілля,32
2017-08-23,93.678,100.0,325.0,143.10137447190104,65,газове вугілля,27
2017-08-07,126.221,100.0,325.0,142.7572032062406,88,газове вугілля,12
2017-05-29,182.748,100.0,325.0,261.2677133630671,70,газове вугілля,45
2017-09-04,104.002,100.0,325.0,146.29507232707658,71,газове вугілля,13
2017-03-10,235.688,100.0,325.0,193.81893428675338,122,газове вугілля,88
2017-04-28,208.476,100.0,325.0,177.67921950928775,117,газове вугілля,64
2017-09-07,100.193,100.0,325.0,149.29517384531815,67,газове вугілля,12
