date,reserve,min,max,planned,plan_percent,coal_type,days
2017-03-29,22.275,,,16.785806451612903,133,газове вугілля,22
2017-08-01,23.711,,,30.0,79,газове вугілля,27
2017-09-13,34.321,,,64.24,53,газове вугілля,39
2017-07-17,24.905,,,15.483870967741936,161,газове вугілля,33
2017-03-28,21.777,,,16.75774193548387,130,газове вугілля,18
2017-04-07,22.589,,,17.01,133,газове вугілля,32
2017-06-01,12.777,,,21.500000000000004,59,газове вугілля,13
2017-03-22,23.51,,,14.374193548387096,164,газове вугілля,21
2017-03-21,24.026,,,14.451612903225806,166,газове вугілля,19
2017-03-02,25.785,,,45.1,57,газове вугілля,27
2017-03-27,21.704,,,16.72967741935484,130,газове вугілля,19
2017-07-25,25.626,,,23.225806451612904,110,газове вугілля,46
2017-04-18,17.172,,,17.266666666666662,99,газове вугілля,17
2017-07-07,20.73,,,5.80645161290323,357,газове вугілля,32
2017-04-03,22.415,,,16.058,140,газове вугілля,25
2017-06-20,16.566,,,0.0,,газове вугілля,23
2017-03-15,27.345,,,14.916129032258064,183,газове вугілля,23
2017-05-31,12.419,,,21.829032258064522,57,газове вугілля,23
2017-07-24,25.567,,,22.258064516129032,115,газове вугілля,32
2017-09-05,34.253,,,61.413333333333334,56,газове вугілля,28
2017-03-13,27.699,,,15.070967741935483,184,газове вугілля,34
2017-03-31,22.308,,,16.84193548387097,132,газове вугілля,18
2017-06-06,12.717,,,0.0,,газове вугілля,11
2017-06-08,13.101,,,0.0,,газове вугілля,15
2017-08-23,30.891,,,51.29032258064516,60,газове вугілля,49
2017-08-07,23.981,,,35.806451612903224,67,газове вугілля,37
2017-05-29,11.373,,,22.487096774193553,51,газове вугілля,11
2017-09-04,33.821,,,61.06,55,газове вугілля,41
2017-03-10,28.654,,,15.303225806451612,187,газове вугілля,25
2017-04-28,9.988,,,17.5,57,газове вугілля,8
2017-09-07,33.655,,,62.12,54,газове вугілля,32
