date,reserve,min,max,planned,coal
2017-05-04,28.134,,,0.967741935483871,Г
2017-03-23,78.622,80.0,445.0,87.14980824035317,A
2017-03-23,17.576,,,17.348999999999997,Г
2017-06-14,58.171,80.0,445.0,49.30393872702234,A
2017-06-14,50.442,,,64.28149823848238,Г
2017-04-12,49.287,80.0,445.0,49.95028095600166,A
2017-04-12,28.006,,,10.987699999999997,Г
2017-05-03,49.287,80.0,445.0,27.658705888797357,A
2017-05-03,28.134,,,0.6451612903225806,Г
2017-04-27,49.287,80.0,445.0,32.351669060840365,A
2017-04-27,28.134,,,2.3131999999999984,Г
2017-05-10,49.287,80.0,445.0,17.293383053014526,A
2017-05-10,31.451,,,2.903225806451613,Г
2017-05-23,74.407,80.0,445.0,27.777254020756455,A
2017-05-23,25.432,,,7.096774193548387,Г
2017-03-17,86.58,80.0,445.0,120.51030672289286,A
2017-03-17,17.714,,,,Г
2017-07-05,19.69999999999999,80.0,445.0,49.15201029759888,A
2017-07-05,94.89999999999999,,,77.52739626974646,Г
2017-04-24,49.287,80.0,445.0,35.871391439872625,A
2017-04-24,28.134,,,4.048099999999998,Г
2017-02-24,148.629,80.0,445.0,162.92654123086734,A
2017-02-24,13.096,,,,Г
2017-02-23,149.777,80.0,445.0,164.38721715561223,A
2017-02-23,12.654,,,,Г
2017-05-13,74.407,80.0,445.0,19.712737891724203,A
2017-05-13,10.746,,,3.870967741935484,Г
2017-07-27,17.984,80.0,445.0,49.15201029759885,A
2017-07-27,93.511,,,99.05569077392809,Г
2017-06-26,37.846,80.0,445.0,49.30393872702234,A
2017-06-26,59.498,,,70.15482994579945,Г
2017-05-16,74.407,80.0,445.0,22.13209273043388,A
2017-05-16,16.559,,,4.838709677419355,Г
2017-03-09,108.953,80.0,445.0,142.10486544398904,A
2017-03-09,17.659,,,,Г
2017-04-13,49.287,80.0,445.0,48.77704016299091,A
2017-04-13,28.006,,,10.409399999999998,Г
2017-07-18,17.984,80.0,445.0,49.15201029759886,A
2017-07-18,97.414,,,90.2486612040356,Г
2017-07-13,17.99999999999997,80.0,445.0,49.15201029759886,A
2017-07-13,100.471,,,85.35586699853978,Г
2017-05-25,74.407,80.0,445.0,29.390157246562914,A
2017-05-25,31.162,,,7.741935483870968,Г
2017-04-26,49.287,80.0,445.0,33.52490985385112,A
2017-04-26,28.134,,,2.891499999999999,Г
2017-03-01,140.439,80.0,445.0,155.62316160714286,A
2017-03-01,17.349,,,,Г
2017-03-07,116.07,80.0,445.0,147.50350512426309,A
2017-03-07,17.963,,,,Г
2017-07-12,18.0,80.0,445.0,49.15201029759888,A
2017-07-12,100.0,,,84.37730815744061,Г
2017-03-29,70.731,80.0,445.0,70.95388919953103,A
2017-03-29,16.558,,,17.348999999999997,Г
2017-07-17,17.984,80.0,445.0,49.15201029759886,A
2017-07-17,99.1,,,89.27010236293644,Г
2017-03-28,72.897,80.0,445.0,73.65320903966804,A
2017-03-28,15.778,,,17.348999999999997,Г
2017-04-07,48.955,80.0,445.0,55.816484921055434,A
2017-04-07,25.437,,,13.879199999999997,Г
2017-06-01,68.767,80.0,445.0,35.03531853688549,A
2017-06-01,41.32,,,10.0,Г
2017-03-22,79.756,80.0,445.0,107.01370752220774,A
2017-03-22,18.109,,,,Г
2017-03-21,81.111,80.0,445.0,109.71302736234476,A
2017-03-21,18.746,,,,Г
2017-03-02,134.361,80.0,445.0,155.2163987327189,A
2017-03-02,17.381,,,,Г
2017-03-27,74.088,80.0,445.0,76.35252887980508,A
2017-03-27,15.446,,,17.348999999999997,Г
2017-07-25,17.984,80.0,445.0,49.15201029759885,A
2017-07-25,94.879,,,97.09857309172975,Г
2017-04-18,49.287,80.0,445.0,42.910836197937144,A
2017-04-18,28.134,,,7.517899999999997,Г
2017-07-07,18.0,15,445.0,49.1520102975989,A
2017-07-07,97.8,,,79.4845139519448,Г
2017-04-03,57.706,80.0,445.0,60.50944809309844,A
2017-04-03,22.17,,,16.192399999999996,Г
2017-06-20,47.077,80.0,445.0,49.30393872702234,A
2017-06-20,49.34,,,69.42649742547425,Г
2017-03-15,89.805,80.0,445.0,125.90894640316691,A
2017-03-15,17.556,,,,Г
2017-05-31,70.63,80.0,445.0,34.22886692398227,A
2017-05-31,38.101,,,9.67741935483871,Г
2017-07-24,17.984,80.0,445.0,49.15201029759885,A
2017-07-24,96.477,,,96.12001425063059,Г
2017-03-13,92.999,80.0,445.0,131.30758608344095,A
2017-03-13,16.598,,,,Г
2017-03-31,65.109,80.0,445.0,65.55524951925696,A
2017-03-31,20.323,,,17.348999999999997,Г
2017-06-06,67.884,80.0,445.0,49.303938727022334,A
2017-06-06,43.979,,,57.421499322493226,Г
2017-06-08,67.884,80.0,445.0,49.30393872702234,A
2017-06-08,45.29,,,59.13649905149052,Г
2017-05-29,74.285,80.0,445.0,32.61596369817582,A
2017-05-29,36.432,,,9.032258064516128,Г
2017-03-10,104.673,80.0,445.0,139.40554560385203,A
2017-03-10,18.007,,,,Г
2017-04-28,49.287,80.0,445.0,31.178428267829617,A
2017-04-28,28.134,,,1.7348999999999979,Г
