date,reserve,min,max,planned,plan_percent,coal_type,days
2017-08-10,141.867,100.0,583.0,408.4516690447995,35,газове,9
2017-03-09,261.595,100.0,583.0,197.46768981923182,132,газове,118
2017-04-13,353.801,100.0,583.0,284.3342570682872,124,газове,33
2017-07-18,206.075,100.0,583.0,442.5569488860766,47,газове,13
2017-09-29,170.419,100.0,583.0,324.5300487943029,53,газове,14
2017-09-27,170.212,100.0,583.0,327.07343917445314,52,газове,13
2017-07-13,259.48900000000003,100.0,583.0,447.67851970024157,58,газове,17
2017-08-18,137.966,100.0,583.0,390.88288543447464,35,газове,9
2017-05-25,380.499,100.0,583.0,242.2200226517234,157,газове,41
2017-04-26,343.834,100.0,583.0,309.10697403394795,111,газове,31
2017-08-17,138.917,100.0,583.0,393.07898338576524,35,газове,9
2017-08-22,137.939,100.0,583.0,382.09849362931226,36,газове,9
2017-08-29,156.35,100.0,583.0,366.725807970278,43,газове,11
2017-08-09,143.779,100.0,583.0,410.64776699609007,35,газове,10
2017-03-01,184.122,100.0,583.0,127.8504075801481,144,газове,32
2017-09-12,116.68,100.0,583.0,346.14886702557993,34,газове,9
2017-03-07,252.437,100.0,583.0,191.36862506285993,132,газове,49
2017-07-12,274.946,100.0,583.0,448.70283386307455,61,газове,17
2017-08-28,147.105,100.0,583.0,368.9219059215686,40,газове,11
2017-08-15,139.723,100.0,583.0,397.4711792883465,35,газове,10
2017-03-29,329.649,100.0,583.0,252.31853658081167,131,газове,71
2017-08-01,181.888,100.0,583.0,428.2165506064149,42,газове,12
2017-09-13,119.3,100.0,583.0,344.8771718355048,35,газове,9
2017-07-17,213.523,100.0,583.0,443.5812630489096,48,газове,16
2017-03-28,326.862,100.0,583.0,249.26900420262575,131,газове,36
2017-04-07,369.944,100.0,583.0,272.9006953918283,136,газове,54
2017-06-01,381.662,100.0,583.0,246.3734033333762,155,газове,36
2017-03-22,304.486,100.0,583.0,237.11161073564915,128,газове,74
2017-03-21,299.789,100.0,583.0,234.0620783574632,128,газове,76
2017-03-02,194.161,100.0,583.0,129.84469624217485,150,газове,62
2017-03-27,328.592,100.0,583.0,246.21947182443978,133,газове,119
2017-07-25,194.942,100.0,583.0,435.38674974624575,45,газове,16
2017-04-18,362.024,100.0,583.0,293.86222513200283,123,газове,49
2017-07-07,326.845,100.0,583.0,453.824404677239,72,газове,20
2017-04-03,361.02,100.0,583.0,265.2783209408558,136,газове,82
2017-06-20,400.45,100.0,583.0,442.4981950226104,90,газове,37
2017-03-15,281.805,100.0,583.0,215.76488408834751,131,газове,97
2017-05-31,382.818,100.0,583.0,245.7800632359972,156,газове,38
2017-09-25,165.854,100.0,583.0,329.6168295546034,50,газове,15
2017-07-24,193.073,100.0,583.0,436.41106390907873,44,газове,16
2017-09-05,128.483,100.0,583.0,355.05073335610575,36,газове,9
2017-03-13,277.021,100.0,583.0,209.66581933197563,132,газове,96
2017-03-31,339.135,100.0,583.0,258.41760133718356,131,газове,160
2017-06-06,388.435,100.0,583.0,420.36823515941535,92,газове,49
2017-06-08,389.62,100.0,583.0,423.5296579970147,92,газове,34
2017-08-23,140.623,100.0,583.0,379.90239567802166,37,газове,11
2017-09-18,133.231,100.0,583.0,338.5186958851292,39,газове,11
2017-08-07,153.27,100.0,583.0,415.03996289867126,37,газове,12
2017-05-29,386.183,100.0,583.0,244.5933830412393,158,газове,52
2017-09-04,130.137,100.0,583.0,356.3224285461809,37,газове,13
2017-03-10,265.446,100.0,583.0,200.51722219741777,132,газове,87
2017-04-28,338.708,100.0,583.0,312.9181612594342,108,газове,38
2017-09-28,169.314,100.0,583.0,325.80174398437805,52,газове,13
2017-09-07,125.207,100.0,583.0,352.5073429759555,36,газове,9
