date,reserve,min,max,planned,plan_percent,coal_type,days
2017-03-28,12.025,,,9.136451612903219,132,антрацит,20
2017-04-07,11.393,,,8.788999999999993,130,антрацит,11
2017-06-01,24.497,,,21.537000000000003,114,антрацит,44
2017-03-22,10.014,,,5.538774193548383,181,антрацит,9
2017-03-21,10.665,,,6.07345161290322,176,антрацит,10
2017-03-02,15.587,,,58.36400000000001,27,антрацит,14
2017-03-27,12.623,,,9.419064516129026,134,антрацит,23
2017-07-25,48.182,,,57.211096774193535,84,антрацит,258
2017-04-18,7.935,,,10.224499999999992,78,антрацит,7
2017-07-07,27.315,,,43.4027741935484,63,антрацит,46
2017-04-03,11.965,,,16.18293333333333,74,антрацит,12
2017-06-20,17.227,,,0.0,,антрацит,14
2017-03-15,6.865,,,9.281516129032255,74,антрацит,6
2017-05-31,22.438,,,21.27241935483871,105,антрацит,21
2017-07-24,47.91,,,56.44396774193547,85,антрацит,72
2017-09-05,73.19,,,88.81599999999999,82,антрацит,51
2017-03-13,7.247,,,10.350870967741933,70,антрацит,6
2017-03-31,10.124,,,8.288612903225799,122,антрацит,9
2017-06-06,25.789,,,0.0,,антрацит,30
2017-06-08,23.587,,,0.0,,антрацит,21
2017-08-23,74.08,,,79.21370967741933,94,антрацит,83
2017-08-07,65.22,,,67.11719354838708,97,антрацит,85
2017-05-29,24.143,,,20.74325806451613,116,антрацит,23
2017-09-04,74.63,,,88.11649999999999,85,антрацит,104
2017-03-10,6.733,,,11.954903225806449,56,антрацит,7
2017-04-28,9.424,,,11.529499999999992,82,антрацит,8
2017-09-07,71.247,,,90.21499999999999,79,антрацит,64
