date,reserve,min,max,planned,coal
2017-03-28,59.68,40.0,220.0,36.60370751607442,газове вугілля
2017-04-07,62.636,40.0,220.0,38.89563241707511,газове вугілля
2017-06-01,131.412,40.0,220.0,68.39658867671162,газове вугілля
2017-03-22,65.903,40.0,220.0,37.14556914492626,газове вугілля
2017-03-21,65.106,40.0,220.0,37.04831671630187,газове вугілля
2017-03-02,51.942,40.0,220.0,51.36146108621553,газове вугілля
2017-03-27,58.842,40.0,220.0,36.50645508745003,газове вугілля
2017-07-25,130.278,40.0,220.0,159.98522319347978,газове вугілля
2017-04-18,72.407,40.0,220.0,42.38431025899747,газове вугілля
2017-07-07,174.582,40.0,220.0,149.738876898884,газове вугілля
2017-04-03,64.64,40.0,220.0,37.62702229273971,газове вугілля
2017-06-20,161.063,40.0,220.0,139.93078934567586,газове вугілля
2017-03-15,59.028,40.0,220.0,36.464802144555485,газове вугілля
2017-05-31,128.285,40.0,220.0,69.27489753137044,газове вугілля
2017-07-24,133.828,40.0,220.0,159.4159817326689,газове вугілля
2017-03-13,60.439,40.0,220.0,36.27029728730669,газове вугілля
2017-03-31,61.751,40.0,220.0,36.89546480194762,газове вугілля
2017-06-06,144.54,40.0,220.0,131.69218121739485,газове вугілля
2017-06-08,143.357,40.0,220.0,132.8691252357207,газове вугілля
2017-05-29,125.399,40.0,220.0,71.03151524068808,газове вугілля
2017-03-10,59.895,40.0,220.0,35.978540001433494,газове вугілля
2017-04-28,83.896,40.0,220.0,45.55583556983598,газове вугілля
