date,reserve,min,max,planned,coal_type
2017-06-20,506.351,100.0,610.0,477.69643269212844,Г
2017-03-15,223.472,100.0,610.0,143.40913396422565,Г
2017-05-31,484.536,100.0,610.0,365.981966098517,Г
2017-07-24,492.331,100.0,610.0,451.3467026852502,Г
2017-03-13,218.551,100.0,610.0,144.00999550701283,Г
2017-03-31,269.677,100.0,610.0,137.30056243774274,Г
2017-06-06,498.629,100.0,610.0,498.2125266071643,Г
2017-06-08,504.588,100.0,610.0,495.28165604787347,Г
2017-05-29,477.403,100.0,610.0,367.0874883462409,Г
2017-03-10,201.098,100.0,610.0,144.9112878211936,Г
2017-04-28,332.077,100.0,610.0,154.45950554283698,Г
